reported_date,school_board,municipality,confirmed_student_cases
2020-11-24,Halton Catholic District School Board,Oakville,0
2020-11-24,Halton Catholic District School Board,Oakville,0
2020-11-24,Halton Catholic District School Board,Oakville,1
2020-11-24,Halton Catholic District School Board,Milton,1
2020-11-24,Halton Catholic District School Board,Burlington,1
2020-11-24,Halton Catholic District School Board,Milton,0
2020-11-24,Halton District School Board,Milton,3
2020-11-24,Halton District School Board,Burlington,1
2020-11-24,Halton District School Board,Milton,1
2020-11-24,Halton District School Board,Milton,2
2020-11-24,Halton District School Board,Oakville,0
2020-11-24,Halton District School Board,Oakville,1
2020-11-24,Halton District School Board,Oakville,2
2020-11-24,Halton District School Board,Halton Hills,1
